HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/001.py,0.618,37.08
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/002.py,0.8630000000000001,86.30000000000001
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/003.py,0.589,35.339999999999996
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/004.py,0.836,50.16
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/005.py,1.0,100.0
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/006.py,0.733,73.3
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/007.py,0.6920000000000001,69.2
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/008.py,0.634,38.04
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/009.py,0.707,70.7
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/010.py,0.596,35.76
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/011.py,0.805,80.5
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/012.py,0.604,36.24
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/013.py,0.828,49.68
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/014.py,0.46599999999999997,46.599999999999994
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/015.py,0.582,34.919999999999995
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/016.py,0.706,70.6
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/017.py,0.759,75.9
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/018.py,0.822,49.32
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/019.py,0.801,48.06
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/020.py,0.653,65.3
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/021.py,0.781,78.10000000000001
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/022.py,0.747,44.82
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/023.py,0.868,86.8
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/024.py,0.803,80.30000000000001
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/025.py,0.8450000000000001,84.50000000000001
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/026.py,0.521,31.26
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/027.py,0.706,42.36
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/028.py,0.31,18.6
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/029.py,0.87,87.0
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/030.py,0.51,30.6
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/031.py,0.844,50.64
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/032.py,0.672,40.32
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/033.py,0.495,49.5
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/034.py,0.653,39.18
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/035.py,0.8550000000000001,51.300000000000004
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/036.py,0.744,74.4
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/037.py,0.688,68.8
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/038.py,0.699,69.89999999999999
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/039.py,0.724,43.44
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/040.py,0.514,30.84
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/041.py,0.678,67.80000000000001
HackerRank/find-second-maximum-number-in-a-list/ref.py,HackerRank/find-second-maximum-number-in-a-list/Correct/042.py,0.519,31.14
